Compound_CID,SMILES
59731390,C[C@@H](C(=O)O)O/N=C(/C1=C(SC(=N1)N)Cl)\C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC(=C(C=C4)N)N)C(=O)O
72216309,B(C1=CC(=NC(=C1)N)N)(O)O
72217789,CC(=O)C1=C(N=CC(=C1)N)N
72217801,CC(=O)C1=C(C=C(C=N1)N)N
71627099,C1=CN=C(C(=C1N)C(=O)O)N
71627103,C1=C(C(=CN=C1N)C=O)N.Cl
71627115,C1=C(N=CC(=C1N)N)C=O
168898820,C1=C(C=NC(=C1N)N)S(=O)Cl
164914823,C[C@@H]1CCO1.COC(=O)C1=NC(=C(C=C1)N)N
165347554,CCCC(C(C1=CC(=C(N=C1)N)N)O)N
167928245,C1[C@H]([C@@H](CN1C(=O)C2=NC(=C(C=C2)N)N)O)NC(=O)C3=CC(=CC(=C3)C(=O)N)F
91069368,C1(=C(C(=NC(=C1N)N(N)N)N)N)N
165533242,C1CN(C1C(=O)N)C2=NC(=C(C=C2)N)N
167939917,C1CN(CC1(CNC(=O)C2=C(C(=CC=C2)F)F)F)C(=O)C3=NC(=C(C=C3)N)N
166331800,C1COCC(CN1C(=O)C2=NC(=C(C=C2)N)N)NC(=O)C3CSC4=CC=CC=C34
130162577,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C3=CC=CC(=N3)N
137224342,C1=CC=C(C(=C1)C=C2C(=CC3=CC=CC=C3O)N=CC(=C2N)N)O
165556031,C1=CC(=CC=C1C2=NC=CC(=C2N)N)C(=O)N
136609237,CC1=CC(=C(N=C1)N=C)[N+](=O)[O-].CC1=CC(=C(N=C1)Cl)[N+](=O)[O-].C1=C(C=NC(=C1N)C(=O)N)N.C1=C(C=NC2=C1N=CNC2=O)N.O=P(Cl)(Cl)Cl
129824065,C=CC(=O)C1=CC(=C(N=C1N)N)C(=O)C=C
138754224,C1=C(C(=NC(=C1S(=O)(=O)Cl)N)N)S(=O)(=O)Cl
129878037,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)C3=C(C(=NC=C3)N)N)NC(=O)N2
168451213,CC(C)(C)OC(=O)NC1CCC(=CC1)C2=CC(=C(N=C2)N)N
168451381,CCOC(=O)C1CCC(=CC1)C2=NC(=C(C=C2)N)N
131747088,CC1=CC=C(C=C1)N2C=CN(C2=O)C3=CC=CC(=C3CO[Si](C)(C)C(C)(C)C)C4=C(C(=NC=C4)N)N
137637597,C1=CC(=CC=C1C2=CC(=C(N=C2N)N)C3=CC=C(C=C3)O)O
136656591,CC1=CC(=C(N=C1)C#N)[N+](=O)[O-].CC1=CC(=C(N=C1)Cl)[N+](=O)[O-].C1=C(C=NC(=C1N)C(=O)N)N.C1=C(C=NC2=C1N=CNC2=O)N.O=P(Cl)(Cl)Cl
139077664,C1=CC=C(C(=C1)C(=O)[O-])C(=O)[O-].C1=CC=C(C(=C1)C(=O)[O-])C(=O)[O-].C1=CC(=[NH+]C(=C1)N)N.C1=CC(=[NH+]C(=C1)N)N.C1=CC(=[NH+]C(=C1)N)N.C1=CC(=[NH+]C(=C1)N)N.C1=CC(=NC(=C1)N)N
139084644,C1=CC(=[NH+]C(=C1)N)N.C1=CC(=[NH+]C(=C1)N)N.C1=C(NC(=CC1=O)C(=O)[O-])C(=O)O.C1=C(NC(=CC1=O)C(=O)[O-])C(=O)O
133054501,C1=C(C=NC(=C1CO)N)N
133056733,C1=C(C(=CN=C1N)N)CO
133058161,C1=C(C=NC(=C1N)CO)N
9855728,CC(C)OC(=O)C1=CC(=C(N=C1)N)N
5330817,C1=CC(=C(C(=C1)F)C(=O)C2=C(N=C(C=C2)NC3=CC=C(C=C3)C(=O)N)N)F
5330821,CC(=O)NC1=CC=CC=C1NC2=NC(=C(C=C2)C(=O)C3=C(C=CC=C3F)F)N
5330825,C1=CC(=CC(=C1)Cl)NC2=NC(=C(C=C2)C(=O)C3=C(C=CC=C3F)F)N
5330829,C1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)NC3=NC(=C(C=C3)C(=O)C4=C(C=CC=C4F)F)N
5330833,CN(C)S(=O)(=O)C1=CC=C(C=C1)NC2=NC(=C(C=C2)C(=O)C3=CC=CC=C3F)N
5330837,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC2=NC(=C(C=C2)C(=O)C3=CC=CO3)N
5330841,C1=CC=C(C(=C1)C(=O)C2=C(N=C(C=C2)N)N)F
5330845,CCCCOC1=CC(=NC(=C1C(=O)C2=C(C=CC=C2F)F)N)N
45079558,C1=CC(=C(N=C1C#N)N)N
45139386,CC(C)(C)OC(=O)NC1=CC(=CC=C1)OC2=C(C(=NC=C2)N)N
45140734,C1=CC(=CC(=C1)OC(F)(F)F)C(=O)NC2=CC(=CC(=C2)Cl)OC3=C(C(=NC=C3)N)N
45140918,C1=CC(=CC(=C1)OC(F)(F)F)C(=O)NC2=CC(=C(C=C2F)F)OC3=C(C(=NC=C3)N)N
45084782,C1=C(C(=CN=C1N)C(=O)O)N
72217770,CC(=O)C1=CC(=NC=C1N)N
66820202,CC(C)(C)OC(=O)N1CCOC2=C(C1)C=C(C=C2)C3=CC(=C(N=C3)N)N
117685670,C1=CN(C(=O)C=C1N)N
117966380,C1CCN(C1)C(=O)[C@H]2CN(CCO2)C3=NC(=C(C=C3)N)N.Cl.Cl
136821356,C1=CC=C(C=C1)[NH2+]C2=[NH+]C(=C(C=C2)N)N.[Cl-].[Cl-]
136821376,C1=CC=C(C=C1)CC[NH2+]C2=[NH+]C(=C(C=C2)N)N.[Cl-].[Cl-]
136821420,CCOC(=O)NC1=C([NH+]=C(C=C1)N)N.[Cl-]
136821980,CCOC(=O)N(CC1=CC=C(C=C1)F)C2=[NH+]C(=C(C=C2)N)N.C(=C\C(=O)[O-])\C(=O)O
134823540,C1=CC(=C(C(=C1)S(=O)(=O)N)C2NNNN2)C3=CC(=NC(=C3)N)N
164145327,C1=C(C=NC(=C1C(=O)O)N)N.C1=C(C=NC(=C1C(=O)O)N2C(=O)C=C(C2=O)Br)N3C(=O)C=C(C3=O)Br.C1=C(C=NC(=C1C(=O)O)N)[N+](=O)[O-].C1=C(C(=O)OC1=O)Br
135989975,C1=CN=C(C(=C1O)N)N.[NH2-].[Y]
164181189,C1=CC(=NC=C1C#N)N.C1=CC(=NC=C1C(=NN)N)N
164124513,C1=CC(=NC(=C1)N)C(=NN)N
134823650,C1=CC(=C(C(=C1)S(=O)(=O)N)C2NNNN2)C3=CC(=C(N=C3)N)N
5330816,C1=CC(=C(C(=C1)F)C(=O)C2=C(N=C(C=C2)NC3=CC=C(C=C3)C#N)N)F
5330820,C1=CC=C(C(=C1)N)NC2=NC(=C(C=C2)C(=O)C3=C(C=CC=C3F)F)N
5330824,C1=CC(=CC(=C1)[N+](=O)[O-])NC2=NC(=C(C=C2)C(=O)C3=C(C=CC=C3F)F)N
5330828,CNC1=CC=C(C=C1)NC2=NC(=C(C=C2)C(=O)C3=C(C=CC=C3F)F)N
5330832,C1=CC(=C(C(=C1)F)C(=O)C2=C(N=C(C=C2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F
5330836,CN(C)S(=O)(=O)C1=CC=C(C=C1)NC2=NC(=C(C=C2)C(=O)C3=CC=CO3)N
5330840,C1=CC(=C(C(=C1)F)C(=O)C2=C(N=C(C=C2)N)N)F
5330844,C1=CSC(=C1)C(=O)C2=C(N=C(C=C2)N)N
83792494,COC(=O)C1=C(N=CC(=C1)N)N
83873606,COC(=O)C1=CN=CC(=C1N)N
129077170,C1=C(C=NC(=C1C(=N)N)N)N
270989,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=C(N=C(C=C3)N)N
131747081,C1=CC(=C(C=C1C2=C(C(=NC=C2)N)N)F)CNC(=O)[O-]
5486503,C1=CN=C(C=C1/C(=N/N)/N)/C(=N/N)/N
55281948,C1=C(C(=CN=C1N)C(=O)NN)N
55291338,C1=C(C(=NC(=C1O)N)N)O
84093111,C1C2CC3CC1CC(C2)C3C4=CC(=O)N(C(=C4)N)N
123389238,CC1(CCC(CC1)(C(=O)N)OC(=O)C2=NC=C(C(=C2)N)N)C
123764300,C1=CC(=NC(=C1)C(=O)O[N+]2=C(C=CC=C2N)N)C(=O)O[N+]3=C(C=CC=C3N)N
122687951,COC1=CC=C(C=C1)CN2C(=NN=N2)C3=C(C=CC(=C3S(=O)(=O)N(CC4=CC=C(C=C4)OC)CC5=CC=C(C=C5)OC)C(F)(F)F)C6=CN=CC(=C6N)N
132197767,COC(=N)C1=C(N=CC(=C1)N)N
131991561,C1=CN=C(C(=C1N)N)[N+]2=CC(=C(C=C2)N)N
18507956,CC(C)(C)OC(=O)C1=NC=CC(=C1N)N
56932673,C1CN(CCN1C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O)S(=O)(=O)C3=C(N=C(C=C3)N)N
91273447,C1=CC(=C([N+](=C1)OC(=O)CCC(=O)O[N+]2=CC=CC(=C2N)N)N)N
133058259,CC(C1=C(N=CC(=C1)N)N)O
133056331,C1=C(NC=C(C1=O)N)N
153680168,CC(C)CC(C)(COC1=C(C=C(C=C1)C2=C(C(=NC=C2)N)N)C(F)(F)F)NC(=O)[O-]
152784170,CN1C=CC(=CC1N)N
152800302,C1=C(C=NC(=C1N)N)C(=O)I
148590227,C1=CC=C(C(=C1)O)OC2=CC(=C([NH+]=C2)N)N
153963184,C1=CC(=CN(C1N)N)Br
44185772,CC(C)(C)OC(=O)NC1=C(C=C(C=C1)OC2=C(C(=NC=C2)N)N)SC
44186024,C1=CC=C(C=C1)C2=C(C=CC(=C2)OC3=C(C(=NC=C3)N)N)NC(=O)NC4=CC(=C(C=C4)Cl)C(F)(F)F
129788087,C1(=C(C(=NC(=C1I)NI)N)I)I.I
129719963,C1=CN=C(C(=C1SC#N)N)N
129652709,C1=CC=C(C=C1)P(C2=CC=CC=C2)N(C3=CC=CC(=N3)N)P(C4=CC=CC=C4)C5=CC=CC=C5
129694449,CN1C=CC(=O)NC1=O.C1=CC(=NC(=C1)N)N
131716828,C1C(=CN(C(C1(C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-])(C4=CC=C(C=C4)[N+](=O)[O-])N)C5=CC=C(C=C5)[N+](=O)[O-])N
70517398,C1=CC(NC=C1)(N)N
70376639,C1=C(C=NC(=C1C(=O)OCCCl)N)N
90368111,CC(C)(C)OC(=O)N1CCC(CC1)C2=CC(=C(N=C2)N)N
8691,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl
117889,C1=CC(=NC=C1N)N.Cl.Cl
20314,C1=CC(=NC=C1N)N
46738008,B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(N=C2)N)N
817133,C1=C(C(=CN=C1Cl)N)N
2734413,C1=C(C=NC(=C1Br)N)N
2762486,C1CCN(CC1)C(=O)C2=C(C(=NC=C2)N)N
70516185,C1=C(C(=NC(=C1N)OCCO)OCCO)N.Cl.Cl
72705,C1=CC(=CC=C1N=NC2=C(N=C(C=C2)N)N)O
1415868,C1=CC(=NC(=C1Br)N)N
11062386,C1=C(C(=O)NC=C1N)N
56972401,C1=CN(C=C(C1=N)N)O
9920716,C1=CN=CC(=C1N)N.OP(=O)(O)O
97205,C1=CC=C(C(=C1)N=NC2=C(N=C(C=C2)N)N)Cl
691156,C1=C(C=NC(=C1N)N)Br
78369,C1=C(C(=C(C=N1)Br)N)N
46835214,C1=C(C(=C(C(=N1)N)N)Cl)Br
270987,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=C(N=C(C=C3)N)N
285736,C1=CN=C(C(=C1N)N)Cl
6450412,CC1=C(SC(=C1C#N)/N=N/C2=CC(=CC(=N2)N)N)C(=O)OC
178252973,CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].C1=CC(=NC(=C1)N)N.C1=CC(=NC(=C1)N)N.[Cu+2].[Cu+2]
3023919,COC1=NC(=C(C=C1)N)N.Cl.Cl
67252649,C1=CC(=NC(=C1)C(=NN)N)C(=NN)N
13766777,C1=CC(=NC(=C1N=NC2=NC=CS2)N)N
12909839,C1=CC=[N+](C(=C1)N)N.[I-]
21882766,C1=C(C=NC(=C1N)N)I
18677496,C1=C(C=C(N=C1N)N)C(=O)N
21912204,CCC(CC)NC1=C(C(=NC(=C1)C)NC2=C(C=C(C=C2C)C)C)C
146160368,C1=CC(=C(C=C1[As]=[As]C2=CC(=C(C=C2)O)N=NC3=C(N=C(C=C3)N)N)N=NC4=C(N=C(C=C4)N)N)O
139392609,C1=CN=C(C(=C1C(=O)N)N)N
61357616,C1=C(C=NC(=C1C(=O)N)N)N
129633100,C1=CN=CC=C1/C(=N/N)/NN
129797604,C1=CC(=O)N(C(=C1)N)N
2786691,C1=C(C(=C(C(=N1)N)C#N)N)C#N
19913406,C1=C(C=NC(=C1N)OCCO)N
15875308,C1=C(C=NC(=C1N)OCCOCCCO)N
20333889,C1=C(C(=CN=C1N)N)C#N
11030660,C1=CC(=NC(=C1)/C(=N/N)/N)/C(=N/N)/N
22418004,C1=CN=C(C(=C1Cl)N)N
10290798,C1=CC(=N)N(C(=C1)N)O
23714624,C1=CC(=NC(=C1)NC(C(C(C(C(CO)O)O)O)O)S(=O)(=O)[O-])N.[Na+]
46856283,C1=C(C(=C(C=N1)N)Cl)N
68161080,C[C@@H](C1=CC=C(C=C1)F)NC(=O)C2=C(N=CC(=C2)C#N)NCC3=CC=C(C=C3)C4=CC(=C(N=C4)N)N
139098843,[B-](F)(F)(F)F.[B-](F)(F)(F)F.CC(C)P(C(C)C)NC1=NC(=CC=C1)NP(C(C)C)C(C)C.CC(C)(C)[N+]#[C-].CC(C)(C)[N+]#[C-].CC(C)(C)[N+]#[C-].C[N+](=O)[O-].C[N+](=O)[O-].C[N+](=O)[O-].[Fe+2]
10630615,C1=CC(=NC(=C1N)N)Cl
72217687,C1=C(C(=C(C=N1)N)C=O)N
87768899,[B-](F)(F)(F)F.C1=CC(=C([N+](=C1)N)N)C#N
10148998,COC1=NC=CC(=C1N)N
542959,C1=C(C(=NC(=C1[N+](=O)[O-])N)N)[N+](=O)[O-]
641782,C[C@H]1CN[C@@H](CO1)C
12839229,CN(C)C1=NC(=C(C=C1)N)N
9576726,C1=CN=C(C=C1/C(=N\N)/N)/C(=N\N)/N
12656241,COC1=CC(=CC(=C1O)OC)CC2=C(N=C(C=C2)N)N
12069799,C1=CC=C(C=C1)COC2=CC(=NC(=C2)N)N
22388386,C1=CC(=NC(=C1N)N)Br
12656258,C1=CN=C(C(=C1N)Br)N
58784252,CCOC(=O)C1=C(N=C(C=C1)N)N
66840729,CCOC(=O)C1=C(N=CC(=C1)N)N
66843524,C1=CC(=NC(=C1C(=O)O)N)N.Cl
117761254,CC1=CC(=C(C(=C1)C)S(=O)(=O)[O-])C.COC(=O)C1=CC(=[N+](C=C1)N)N
301040,C1=C(C(=C(N=C1N)N)[N+](=O)[O-])Cl
317495,CC1=C(C(=NC=C1)N)N
23383686,C1=C(C=NC(=C1N)C(=O)N)N
118780,C1=CN=C(C=C1C(=NN)N)C(=NN)N
101022,CC1=C(C=C(C(=N1)N)N)Br
9815243,C1=CC(=NC(=C1N)[N+](=O)[O-])N
22736804,CC(=O)[O-].C1=C(C(=C[NH+]=C1N)C#N)N
53407909,C1=CN=C(C(=C1Br)N)N
53683614,C1=CN=C(C(=C1N)N)C(=O)O
53416175,C1=C(C(=C(C(=N1)Br)N)N)Br
90104132,C1=CN=C(C(=C1N)N)C#N
1268254,C1=C(C=NC(=C1N)N)Cl
3017020,COC1=C(C=C(C(=N1)OC)N)N
3023920,COC1=NC(=C(C=C1)N)N
3029021,C1=C(C=C(N=C1N)N)C(=O)NN
12263994,C1=CC(=NC(=C1Cl)N)N
3018150,C1=CC(=C(N=C1)N)N.Cl.Cl
86652254,CCOC(=O)C1=C([N+](=CC=C1)N)N.C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[O-]
124157316,C1C(CN1)S(=O)(=O)C2=C(C(=C(C=C2)C3=C(C(=NC=C3)N)N)C4=NNN=N4)S(=O)(=O)N
170668,C1=C(C(=C(N=C1N)Br)C#N)N
178771,CC1=C(SC(=N1)N=NC2=C(N=C(C=C2)N)N)C
19856153,CC(=O)NC1=NC(=C(C=C1)N)N
44118282,C1=C(C=NC(=C1N)N)Br.Cl.Cl
59255327,C1=CC(=CC=C1CC2=NOC(=C2)C3=C(N=C(C=C3)N)N)O
121231835,CCOC(=O)C1=NC=C(C(=C1)N)N.Cl
69787716,C1=CC(=C(N=C1)C(=NN)N)N
10701825,CC1=CC(=C(N=C1)N)N
3370517,C1=C(C(=C(C=N1)[N+](=O)[O-])N)N
22121282,C1=C(C=NC(=C1N)Cl)N
72217604,C1=C(C(=C(C=N1)N)N)C(=O)O
72217708,C1=C(C(=C(C=N1)N)N)C=O
3767345,CC(=O)NC1=CC=CC(=N1)N
168307717,C1=CC(=NC(=C1)N)N.C1=CC(=NC(=C1)N)N.C1=CC(=NC(=C1)N)N.[N+](=O)([O-])[O-].[Ag+]
16114740,C1=CC(=CC(=C1)Br)CNC2=C(N=CC=C2)N
17750134,C1=C(C(=C(C=N1)Cl)N)N
45117796,C1=C(C=NC(=C1C(=O)O)N)N
72214449,C1=C(C(=CN=C1N)N)C=O
72217585,C1=C(C(=C(C=N1)N)C(=O)O)N
72217673,C1=CN=C(C(=C1C=O)N)N
72217594,C1=C(C(=CN=C1N)N)C(=O)O
131739656,CC1=CC(=C(C(=C1)C)S(=O)(=O)[O-])C.COC(=O)C1=C([N+](=CC=C1)N)N
168434569,C1=CN=C(C(=C1N)C(=O)O)N.Cl.Cl
130115359,CCOC(=O)C1=C(C=C(C=N1)N)N
139146368,C1=C[NH+]=CC(=C1N)N.OP(=O)(O)[O-]
78014,C1=C(C=NC=C1N)N
133056761,C1=C(C=NC(=C1C=O)N)N
21794734,CC(C)(C)OC(=O)NC1=C(C=CC=N1)N
21850029,C1=CN=C(C(=C1N)C=O)N
21847042,CCOC(=O)C1=CC(=C(N=C1C(=O)OCC)N)N
21871817,C1=C(C(=NC(=C1N)OCCO)OCCO)N
83779130,CCOC(=O)C1=CC(=NC=C1N)N
86051323,CC(C)(C)OC(=O)NC1=NC(=CC=C1)NC(=O)OC(C)(C)C
133055948,CC(C)OC(=O)C1=NC=C(C(=C1)N)N
133057236,C1=C(C(=CN=C1C(=O)N)N)N
133060652,CC(C)OC(=O)C1=C(C=C(C=N1)N)N
133062960,CC(C)(C)OC(=O)C1=CC(=NC=C1N)N
133063732,COC(=O)C1=C(C=C(C=N1)N)N
55291744,C1=C(C=NC(=C1N)N)C(CCO)N
237847,C1=C(C=C(N=C1N)N)Cl
133055490,CC(C)(C)OC(=O)C1=C(N=CC(=C1)N)N
133058122,C1=C(N=CC(=C1N)N)C#N
133059546,CC(C)(C)OC(=O)C1=C(C=C(C=N1)N)N
133060782,CC(C)(C)OC(=O)C1=NC=C(C(=C1)N)N
18383151,C1=C(C(=C(C(=N1)Cl)N)N)Br
133057915,CC(C)OC(=O)C1=CC(=NC=C1N)N
133059611,C1=C(C=NC(=C1C(=O)NN)N)N
133063767,CC(C)OC(=O)C1=C(N=CC(=C1)N)N
44134093,COC(=O)C1=CC(=CC=C1)OC2=C(C(=NC=C2)N)N
129694773,C1=CC(=CC(=C1)C(=O)C2=C(C(=NC=C2)N)N)C(=O)C3=C(C(=NC=C3)N)N
11497895,C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C(=O)C3=CNC4=C3C(=CN=C4[N+]5=NN(C=C5)N)F
161329965,C1=CC(=CC(=C1)OC(F)(F)F)CNC(=O)C2=CN(N=N2)N3C=C(N=N3)N
11497894,C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C(=O)C3=CNC4=C3C(=CN=C4[N+]5=NN(C=C5)N)F.C(=O)(C(F)(F)F)[O-]
124928247,C1=CC=C(C=C1)C2=CC3=C(C=C(C=C3)N4N=CC(=N4)N)OC2=O
155923304,C(=O)C1=NN(N=C1C=O)N
177784935,CC(C)(C)OC(=O)N1CCC(C1)N2C(=CN=N2)N
177784924,CC(C)(C)OC(=O)NCCN1N=CC(=N1)N
177784936,CC(C)(C)OC(=O)N1CCC(CC1)N2C(=CN=N2)N
151274773,C1=CC=C2C(=C1)N=C(S2)N3C(=C(C=N3)C(=O)NC4=CC(=C(N=C4)N5N=CC(=N5)N)Cl)C(F)(F)F
134609819,C1=CC2=C(C=CNC2=O)C(=C1)N3C(=C(C=N3)C(=O)NC4=CC(=C(N=C4)N5N=CC(=N5)N)Cl)C(F)(F)F
134609991,C1=CC2=C(C=CNC2=O)C(=C1)N3C(=C(C=N3)C(=O)NC4=CC(=C(N=C4)N5C(=CN=N5)N)Cl)C(F)(F)F
178103593,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1C2=CN(N=N2)N)CO)O)O
21968744,C1[C@@H]([C@H](O[C@@H]1N2C=C(N=N2)N)CO)O
54053797,CON=C(C1=NN(N=C1)N)C(=O)O
161185228,[HH].[H-].[2H]CF.[Li+].C.C.C.CC1=CC(=CC=C1)CN.CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCN=[N+]=[N-].CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCN3C=C(N=N3)CC(=O)CN4CCC(CC4)(F)F.CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCN3C=C(N=N3)CC(=O)CN4CCC(CC4)(F)F.CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCN3C=C(N=N3)CC(=O)CCl.CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCN3C=C(N=N3)N.CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCN3C=C(N=N3)N4C(=O)C5=CC=CC=C5C4=O.CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCO.CC1=CC(=CC=C1)CNC(=O)C2=CN(N=N2)CCCCOC(=O)C3=CC=CC=C3.CO.C#CN1C(=O)C2=CC=CC=C2C1=O.C1CNCCC1(F)F.C1=CC=C(C=C1)C(=O)OCCCCN2C=C(N=N2)C(=O)O.C(C(=O)Cl)Cl.C(=O)O[O-].N=N.O.[OH-].[K+].[K+]
141196376,C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2Cl)CN3C=C(N=N3)N)Cl)Cl
171925418,CC1=NC(=C(O1)C2=CC(=CC=C2)C(F)(F)F)C(=O)O.CC(=O)C1=CC=C(S1)CN2N=CC(=N2)N
12689639,COC(=O)C1=CC=C(C=C1)N2C(=CN=N2)N
18596007,CCCCCC(=O)OC(C)OC(=O)C1=C(CS[C@@H]2N1C(=O)[C@H]2NC(=O)CC3=NN(N=C3)N)CSC4=NN=NN4CCN(C)C
21610667,C1=C(N=NN1CCN2C=C(N=N2)N)N
21872648,C1=NN(N=C1C(=O)O)N
58045584,CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)C3=CC=C(C=C3)CN4N=CC(=N4)N)F
53717265,CC(C)(C)OC(=O)C(C)(C)ON=C(C1=NN(N=C1)N)C(=O)O
53809194,CC1=CC(=CC=C1)C(=O)NN2N=CC(=N2)N
88519212,C1=C(N=NN1N)S(=O)(=O)Cl
88431518,C1C(=C(N2[C@@H](S1)[C@@H](C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)C(=O)[O-])C[N+]4=CC=C(C=C4)C5=CN(N=N5)N
135259971,C1=CC(=NC=C1CN2N=CC(=N2)N)C#N
135260075,CC1=C(C=CC(=C1)CN2N=CC(=N2)N)C#N
137484602,C1=CC(=C(C#N)N2N=CC(=N2)N)C=CC1=C(C#N)C#N
136460553,C[C@@H](C(=O)N(C1CCCCC1)[C@@H](C(=C=O)CCNC(=N)N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NN3C=C(N=N3)N)N
141158751,CCOC(=O)CC1=NN(N=C1)N
118165452,C1CNC(CC1(C2=CN(N=N2)N)NS(=O)(=O)CC3=CC=C(C=C3)F)C4=CN(N=N4)N
141202833,C1=C(N(N=N1)N)C(=O)O
168872851,C(#N)C1=NN(N=C1C#N)N
139911552,CCCCOC(=O)CC1=CN(N=N1)N
351474,C1(=NNN=C1N)C(=N)N
13603077,C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=C(N=N3)N
12689640,C1=CC(=CC=C1C(=O)N)N2C(=CN=N2)N
12882160,C1=NC(N=N1)N
23404113,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)C3=CC=C(C=C3)CN4C(=C(N=N4)C(=O)N)N)F
167925399,CC(C)C(C(=O)N1C[C@H](C[C@H]1CN(C)C)OC)N2N=CC(=N2)N
167579481,[HH].C1CC1CCC(=O)C2=C(SC3=C2CC(CC3)N4C(=CN=N4)N)NC(=O)C5CC5
71695435,C1=NN(N=C1N)CC(=O)O
89789548,CC([C@@H](C(=O)NO)NC(=O)C1=CC=C(C=C1)C#CC#CC2=CC=C(C=C2)N)([N+]3=NN(C=C3)N)O
166387843,CC(C)C(C(=O)N1CC(C1)(OC)OC)N2N=CC(=N2)N
88431868,COC1=CC=C(C=C1)COC(=O)C2=C(CS[C@@H]3N2C(=O)[C@H]3NC(=O)C(=NOC(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)C7=CSC(=N7)NC(C8=CC=CC=C8)(C9=CC=CC=C9)C1=CC=CC=C1)C[N+]1=CC=C(C=C1)C1=CN(N=N1)N.[I-]
168339471,C1(=NN=C(N1N)NN)C2=NN=C(N2N)NN.O.O
131999296,CCC(C)(C)OC(=O)C1=CN(N=N1)N2C=C(N=N2)N
167579482,C1CC1CCC(=O)C2=C(SC3=C2CC(CC3)N4C(=CN=N4)N)NC(=O)C5CC5
167182579,CN1C(=C(N=N1)N)CCN2C(=CN=N2)N
139016244,CC1=C(C(=NN1C(C)(C)C)C)C(=O)N2C=C(N=N2)N
137475109,CC(C)NC(=O)CCC(=O)N(CC1=CN(N=N1)N)C(C)C
154281289,C1=CC=C(C(=C1)C(=O)N2C=C(N=N2)N)O
145065173,CC1CCC2(C(C1)CCC3C2CCC4(C3CCC4C(=O)CN5N=CC(=N5)N)C)C
148116706,CCC(C1[C@H]2[C@@H]1CC(C2)N3C=C(N=N3)N)NC(=O)C4=CC=C(C=C4)Cl
156093659,CC(=O)NCC1=CN(N=N1)N
146278416,C1CC1CNC(=O)C2=C(SC3=C2CC(CC3)N4C(=CN=N4)N)NC(=O)C5CC5
145224793,CC(CNC(=O)OC(C)(C)C)N1C=C(N=N1)N
154071117,C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)NN2C=C(N=N2)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC3=CC=CC=C3)N=C=O
